epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
38,0.7241379,0.24941167749207596,0.6710875,0.25180266694775943
39,0.7145889,0.25152300997027033,0.7188329,0.2504603009799431
40,0.7204244,0.2506215054413368,0.68700266,0.25416284182976034
41,0.7225464,0.24857574855459147,0.7453581,0.25912521214320744
42,0.7320955,0.24875331598109213,0.6366048,0.25439842353607045
43,0.72732097,0.2430881207359248,0.7877984,0.2433388413026415
44,0.73103446,0.24393422315860616,0.7082228,0.2462722165831204
45,0.7363395,0.24547379530709365,0.7082228,0.2485587016261857
46,0.73103446,0.24567748421225055,0.7506631,0.23642405610660028
47,0.7395225,0.24116613638812098,0.7771883,0.23561802352296896
48,0.7442971,0.23827731301044597,0.74801064,0.24504827322631045
49,0.73687005,0.2371302747007074,0.74005306,0.23285776171190986
50,0.74801064,0.23466209543162378,0.71352786,0.3123460453132103
51,0.7453581,0.2376379026421185,0.6710875,0.25464550636965655
52,0.7474801,0.2356653311129274,0.7267904,0.24508647158228117
53,0.73846155,0.2331225015479943,0.6923077,0.25177907224359186
54,0.7591512,0.23251174189921084,0.74801064,0.2329091840776904
55,0.7453581,0.23403902649879454,0.7161804,0.23979000695820513
56,0.73740053,0.23143637976769743,0.7612732,0.2314605175934989
57,0.7602122,0.22873782361375875,0.7612732,0.24636414467260756
58,0.75225466,0.23047310339993443,0.7506631,0.28984322296134357
59,0.7607427,0.23061237222161787,0.68700266,0.24538840713172122
60,0.75755966,0.22719234197304167,0.7718833,0.2381384054134632
61,0.7628647,0.22716634720563889,0.7506631,0.23056801125921053
62,0.7549072,0.22396966830409806,0.72148544,0.22644715268036414
63,0.7580902,0.23181858530332303,0.7453581,0.22390553406600294
64,0.76870024,0.22230578198515136,0.67374,0.24609775070486398
65,0.7607427,0.22343763709068298,0.79310346,0.2514595841539317
66,0.7644562,0.22300763900937706,0.6816976,0.242181612499829
67,0.77453583,0.2173333053958827,0.7453581,0.23194440505627928
68,0.7729443,0.22344853600551343,0.7718833,0.22166109650299468
69,0.7676393,0.2194246249466107,0.80901855,0.23226999825444714
70,0.7755968,0.21930279336098968,0.7506631,0.22763797897717047
71,0.76710874,0.22302333054871396,0.6790451,0.2471432516287113
72,0.7771883,0.21476505321675332,0.76392573,0.22320083503065438
73,0.7724138,0.22462306536477186,0.7267904,0.23519479431982698
74,0.77771884,0.2157474842564813,0.7851459,0.2354083307858171
75,0.7660477,0.2210757133775744,0.72944295,0.235710759615076
76,0.7883289,0.20961073344123773,0.6896552,0.23312854253012558
77,0.77453583,0.2134383509899008,0.77453583,0.2210353011715001
78,0.7676393,0.2196760537809339,0.7533156,0.21960343574655466
79,0.7692308,0.2191097932642904,0.77453583,0.2445598051979624
80,0.77612734,0.21216043506203028,0.7771883,0.21662814812413578
81,0.7766578,0.2121715964942143,0.7002652,0.34259774510202734
82,0.77877986,0.20955490387719253,0.76657826,0.21860376848229046
83,0.76870024,0.20947826884943863,0.63395226,0.27165069405374853
84,0.77931035,0.21167877778924746,0.7586207,0.23428161853346333
85,0.7830239,0.20824098751462738,0.77453583,0.2209243175798449
86,0.7846154,0.20945700828371377,0.7612732,0.2979496938401255
87,0.77877986,0.21130070378040444,0.72944295,0.2404556138248279
88,0.7724138,0.2141727587272381,0.74801064,0.2363448682530173
89,0.7846154,0.20680776988637858,0.73740053,0.2276296392083168
90,0.7888594,0.2067944312403942,0.7851459,0.24008471621521588
91,0.7867374,0.2022039461752464,0.74801064,0.22460264995180326
92,0.795756,0.20787414050307768,0.77453583,0.21487681490593943
93,0.79522544,0.20211576732068226,0.7692308,0.22418257902408467
94,0.79310346,0.20463998389655147,0.76657826,0.23524068103268228
95,0.796817,0.20265558937500264,0.7692308,0.2564077318228524
96,0.7830239,0.20662823278328468,0.7161804,0.23713988322636176
97,0.7872679,0.20368380967913002,0.7267904,0.24262236418395206
98,0.79045093,0.19692135982472322,0.734748,0.2324072397474585
99,0.7877984,0.20889419455980432,0.7877984,0.21560809889744068
100,0.7856764,0.20341878476841696,0.8037135,0.21543608477403378
101,0.802122,0.198330118943905,0.7427056,0.2444315272672423
102,0.7984085,0.19760306307981754,0.7506631,0.23026479498065752
103,0.79628646,0.2043423593044281,0.7427056,0.2343776336517827
104,0.79469496,0.19719139712637868,0.79310346,0.24909922069516674
105,0.79628646,0.2003360650148885,0.7161804,0.22952692981424003
106,0.81061006,0.19248223227673564,0.76657826,0.21848051609664126
107,0.7925729,0.1997338937788174,0.80901855,0.21279748606270757
108,0.803183,0.20080439042428444,0.7320955,0.237351190427254
109,0.79787797,0.1952595762137709,0.79045093,0.2109969617991612
110,0.80424404,0.19561614173239675,0.6976127,0.241637305966739
111,0.8,0.1943711274142923,0.7692308,0.2092910678736095
112,0.7984085,0.19665572915611595,0.68700266,0.25328380434677517
113,0.7867374,0.20240757413979235,0.7241379,0.24310779648608175
114,0.803183,0.19305335732883422,0.78249335,0.23746363022204103
115,0.8047745,0.19236365829048485,0.7984085,0.2104383370485799
116,0.7994695,0.19575654283679764,0.78249335,0.20894015220732526
117,0.80689657,0.19153326153755187,0.7877984,0.2142595592243918
118,0.80583555,0.18972257786783678,0.76657826,0.2225779058604405
119,0.8153846,0.19150206605935918,0.7082228,0.24001377101602225
120,0.80689657,0.19409993712244364,0.76392573,0.21003691081343026
121,0.80742705,0.18688054567780987,0.734748,0.23006624574291296
122,0.806366,0.19484877288341523,0.7798408,0.220809033975519
123,0.8111406,0.18892583189339474,0.7453581,0.23831237775498423
124,0.7925729,0.19061453447773538,0.795756,0.22946922917818202
125,0.8175066,0.18522097226874581,0.806366,0.219777156823668
126,0.8015915,0.19407575618604134,0.7851459,0.216612183071416
127,0.81962866,0.19275138886838122,0.7320955,0.22849477108182578
128,0.80583555,0.19127323850989342,0.7877984,0.2166524421552132
129,0.80265254,0.18975215692972314,0.6790451,0.29470748968165494
130,0.8084881,0.1865313648663718,0.7506631,0.24081644929688553
131,0.8111406,0.18812654832827633,0.7851459,0.21453598783961658
132,0.81697613,0.18801548501540874,0.8143236,0.21411729526930842
133,0.8238727,0.18545697470163477,0.76657826,0.23177737896812373
134,0.8143236,0.18887262647521907,0.7533156,0.2363426667349092
135,0.8233422,0.18897380063246036,0.76392573,0.229595799384446
136,0.81061006,0.1926179706022657,0.7877984,0.22520784237261476
137,0.80689657,0.1887843227592008,0.78249335,0.2233790529185328
138,0.8153846,0.18447676766021498,0.7851459,0.21022637085667972
139,0.8265252,0.17575863265785677,0.79310346,0.2222027224970275
140,0.80689657,0.18807269704752955,0.80106103,0.22273023439378575
141,0.8127321,0.18767419164550717,0.7612732,0.2198237476163897
142,0.8084881,0.18649627674242547,0.7771883,0.20979454599577804
143,0.82122016,0.1757155101874779,0.79310346,0.20556737585314389
144,0.8222812,0.17742363425164387,0.7851459,0.21892406483148708
145,0.8132626,0.19114423399341518,0.795756,0.20265186989101872
146,0.80901855,0.18219440088703714,0.81697613,0.23728521553606824
147,0.8122016,0.18715232225327655,0.7718833,0.24790045644702582
148,0.8233422,0.17940980219121638,0.7851459,0.21558087498977266
149,0.83342177,0.17382959723472596,0.79310346,0.22101499885320663
150,0.82122016,0.18077301567998424,0.7984085,0.1998941705658518
151,0.8116711,0.18174534242214826,0.795756,0.21676409321612325
152,0.8387268,0.16866738588131708,0.7320955,0.2457602360639079
153,0.81803715,0.18367868250813976,0.78249335,0.20990407877954945
154,0.8265252,0.17788361665503732,0.79045093,0.24037490091447172
155,0.8312997,0.17738791670778703,0.79045093,0.2105737616275919
156,0.8265252,0.17428452881245776,0.8143236,0.20389390351443454
157,0.83076924,0.17246658429503442,0.76657826,0.21812331496641554
158,0.8366048,0.17076442578229412,0.7984085,0.2234877198934555
159,0.8297082,0.176061143160894,0.77453583,0.22852420961034708
160,0.8254642,0.1731328232278084,0.80901855,0.2111313134945672
161,0.8222812,0.1763210225464969,0.7851459,0.2317703877543581
162,0.8233422,0.17850845538336654,0.80106103,0.21022052022403684
163,0.8403183,0.1689900069401182,0.80901855,0.22093897312879562
164,0.83183026,0.1729474890848686,0.7692308,0.21724543180958977
165,0.8328912,0.17483386294595127,0.7692308,0.21912981389925398
166,0.82758623,0.16903180757473255,0.76657826,0.24108458413132305
167,0.8413793,0.16804538443684577,0.79045093,0.23547520398579794
168,0.82122016,0.17228657939824565,0.7533156,0.23171097810926108
169,0.8286472,0.17250510695679436,0.79310346,0.23920255090142117
170,0.8419098,0.1637939209825006,0.74005306,0.24376822031777481
171,0.8424403,0.16506838366903107,0.7612732,0.22478625229720411
172,0.83183026,0.17124951029645985,0.8037135,0.24698784664787096
173,0.8302387,0.17495397216287153,0.76657826,0.24250743795057822
174,0.8376658,0.16794289376201302,0.78249335,0.21977406200663796
175,0.84668434,0.16126501028393878,0.8302387,0.20339230525082555
176,0.83395225,0.16491633715300724,0.7771883,0.22814591383111887
177,0.8397878,0.16683233734862557,0.78249335,0.22707003098109674
178,0.8265252,0.17697562883640158,0.7692308,0.229872136537371
179,0.8413793,0.16877962158157908,0.80106103,0.2136666958445105
180,0.8408488,0.16901521138076125,0.7798408,0.21843746381586995
181,0.8381963,0.16954724226018478,0.7877984,0.2134680781384994
182,0.8259947,0.17116004698749246,0.7771883,0.25161127463496963
183,0.84297085,0.16472949139003096,0.76657826,0.2344045789334281
184,0.8403183,0.16246546807474105,0.7851459,0.21094523884099106
185,0.8419098,0.16418200299657623,0.77453583,0.22072361666580725
186,0.8419098,0.15960817763517643,0.8037135,0.2338703828382081
187,0.8387268,0.16767517348815655,0.8302387,0.20294010073974214
188,0.84933686,0.15753595672290902,0.7798408,0.28487384267922106
189,0.8440318,0.16448734595343983,0.79310346,0.2313345773466702
190,0.84774536,0.16214295263434278,0.7798408,0.2202892449909243
191,0.8403183,0.16505891495737537,0.75596815,0.22033553287900728
192,0.8403183,0.1597192279223738,0.78249335,0.19572333863069272
193,0.84827584,0.15884700605067714,0.76392573,0.23572210479399253
194,0.8440318,0.1606331251304725,0.80106103,0.23199758627291384
195,0.8397878,0.16747118851234172,0.7718833,0.21995270329302755
196,0.84509283,0.1504102501889755,0.74801064,0.23627560983957915
197,0.8419098,0.15753320360492015,0.806366,0.21456507233710126
198,0.8413793,0.1609243151956591,0.7533156,0.263766884803772
199,0.8503979,0.15648635574455919,0.7771883,0.21101474427971348
0,0.5819629,0.3252559185028076,0.63395226,0.32180369825198735
1,0.60901856,0.3207412231585075,0.5994695,0.31443962763095723
2,0.601061,0.3198812402527908,0.44562334,0.31952356161742373
3,0.5962865,0.3174416693120167,0.53580904,0.3118137912503604
4,0.598939,0.31499801627520857,0.5596817,0.30905042126260956
5,0.59151196,0.3126472956147687,0.67639256,0.3080379521024638
6,0.5925729,0.3098191286983161,0.67639256,0.3217834897082427
7,0.6228117,0.30380077310677234,0.62334216,0.30132343131920386
8,0.5819629,0.30535175964750094,0.46153846,0.32421905110622273
9,0.598939,0.30291489825166507,0.65782493,0.2832590752634509
10,0.6275862,0.2970998411548549,0.62068963,0.31666764103133105
11,0.62175065,0.2971468259548319,0.64190984,0.28951435510454504
12,0.6254642,0.2916897212636882,0.6366048,0.2943649173810564
13,0.6366048,0.2908142597510897,0.66047746,0.28011720550471336
14,0.64721483,0.28492718380073023,0.7055703,0.2869248888615904
15,0.6403183,0.2872892790827258,0.69496024,0.29832551140209723
16,0.6488064,0.28340257344574765,0.57824934,0.2936810527382226
17,0.6509284,0.28137652935652896,0.63129973,0.2835665350330287
18,0.65729445,0.27636589798434025,0.6551724,0.273333706732454
19,0.6583554,0.27701189322718256,0.6790451,0.27539675502941524
20,0.6806366,0.2706113936572239,0.6286472,0.28541954529696495
21,0.67798406,0.272278424686399,0.6976127,0.2639012634754181
22,0.6801061,0.26823658223809865,0.6127321,0.28235551612130527
23,0.6933687,0.26625087980566353,0.7453581,0.2818950604775856
24,0.68700266,0.2657711619960851,0.66047746,0.27385917973929436
25,0.6907162,0.2685263053096574,0.67374,0.27686414173964796
26,0.7082228,0.25502819912186986,0.7161804,0.2718707186908558
27,0.7066313,0.2569669066831983,0.6896552,0.26981996205346337
28,0.6986737,0.25541690618827423,0.5862069,0.30190514336372243
29,0.7039788,0.2554110238264347,0.7082228,0.2574092987282523
30,0.7061008,0.24992307835611804,0.67639256,0.2723189767064719
31,0.71564984,0.25253703861401,0.64721483,0.27469416219612647
32,0.72572947,0.24545299873269838,0.6657825,0.2746669583279511
33,0.7225464,0.2510141699478544,0.7055703,0.2634432629264634
34,0.7204244,0.24820902332149702,0.67374,0.26563394891804665
35,0.7411141,0.24544353793407309,0.7082228,0.2578769685893223
36,0.7289125,0.24895284155319478,0.6790451,0.25933786892685395
37,0.74005306,0.2386638744637884,0.72944295,0.2513596425796377
38,0.73687005,0.24282647664177007,0.6100796,0.2916459605611604
39,0.7299735,0.2401542682072212,0.734748,0.25781759671096144
40,0.734748,0.23981132558707532,0.7161804,0.24833035109371976
41,0.72944295,0.24071141625272816,0.67374,0.2527126947353626
42,0.7342175,0.23995582101673915,0.67374,0.25281589401179344
43,0.74482757,0.23641779751613223,0.7055703,0.2506095653977887
44,0.7289125,0.2374660714433111,0.6710875,0.2516384350842443
45,0.73846155,0.23449989495606258,0.7320955,0.25031014146475955
46,0.7464191,0.23448191007663463,0.74801064,0.24808122217655182
47,0.74005306,0.2303243090880328,0.7798408,0.2619403873024316
48,0.7517241,0.23074600809607013,0.7055703,0.25137248172842225
49,0.7628647,0.23009788332314327,0.7533156,0.24603819256198817
50,0.75755966,0.22592243125726436,0.734748,0.2576709736523957
51,0.7490716,0.23321476116262632,0.66843504,0.2566140103956749
52,0.7628647,0.22520479241321828,0.7427056,0.24337875765973124
53,0.75384617,0.23060881187175883,0.6790451,0.26136497870601455
54,0.7533156,0.2251068659383675,0.62068963,0.29509800055931357
55,0.7718833,0.2224996204006261,0.7586207,0.2641942426562309
56,0.7660477,0.2192651007195999,0.7427056,0.2499936449116674
57,0.7729443,0.2228527918971818,0.6923077,0.2558782714708098
58,0.7644562,0.2227405092839537,0.7612732,0.24565972927315483
59,0.7798408,0.21763166749271853,0.70291775,0.2540759274671818
60,0.77877986,0.21969484841001444,0.7506631,0.24754399934719348
61,0.7862069,0.2158834248267371,0.74801064,0.22581245801572142
62,0.7734748,0.22121534923027303,0.78249335,0.22984184864266166
63,0.7766578,0.21954055397674954,0.71087533,0.24868069075304886
64,0.7862069,0.21840016698015147,0.71087533,0.24464910092024966
65,0.7724138,0.21491828617350808,0.7267904,0.25309248859512395
66,0.7718833,0.21967013575907413,0.7188329,0.24986777583072925
67,0.77771884,0.21572158331501073,0.7188329,0.2678910031400878
68,0.7819629,0.2120696903816585,0.7320955,0.23724209594315496
69,0.7877984,0.2089688148477982,0.73740053,0.24024714657972598
70,0.7766578,0.21215082422412676,0.7161804,0.25489023096602537
71,0.7771883,0.21620165202124367,0.7427056,0.24425234594221773
72,0.7893899,0.20849154242153825,0.7453581,0.24673421038635845
73,0.79628646,0.2059276497826494,0.69496024,0.26218049433724633
74,0.7724138,0.21216349344829033,0.7320955,0.24143376920757623
75,0.7814324,0.2074723068753193,0.7241379,0.2408339869359444
76,0.7846154,0.20487725570284088,0.7506631,0.254353752423977
77,0.79151195,0.20736481377790714,0.72944295,0.23847463136089259
78,0.7798408,0.20787221928094995,0.71087533,0.25991669836743125
79,0.80424404,0.19933390463220663,0.7427056,0.24045867318737096
80,0.8047745,0.1959299740606341,0.76392573,0.23930360967742986
81,0.798939,0.20306052488499673,0.76392573,0.2718690063419013
82,0.79363394,0.1983184750737815,0.7506631,0.24951490220324746
83,0.795756,0.2047736495219428,0.74005306,0.24544696985133763
84,0.803183,0.19579720427763872,0.70291775,0.2710453937279767
85,0.8100796,0.19950415908262648,0.64190984,0.3026342561532711
86,0.796817,0.2016288007641661,0.795756,0.26756536934910147
87,0.8005305,0.19890313641778354,0.7612732,0.24687883412015849
88,0.80530506,0.1993115630643121,0.77453583,0.2419366553939622
89,0.7877984,0.20786353015694126,0.74005306,0.24387798072962924
90,0.8122016,0.19985399780602292,0.77453583,0.22290212866561165
91,0.7994695,0.19953940264109907,0.7453581,0.2414293671990263
92,0.8159151,0.1984681497360098,0.7267904,0.24264074759236698
93,0.8037135,0.19447785174024515,0.7082228,0.25804101958357056
94,0.796817,0.19863038551190804,0.78249335,0.2340013282052402
95,0.79522544,0.19461384035389998,0.7453581,0.23030643139419885
96,0.80901855,0.19403406386745387,0.7533156,0.23590027515230508
97,0.8005305,0.20138830835449284,0.7533156,0.23874641466757346
98,0.8153846,0.19185693176655932,0.7877984,0.22711490428653255
99,0.8132626,0.1894436019247976,0.7082228,0.26463028994099846
100,0.79787797,0.20063539049748716,0.71087533,0.24965272830991908
101,0.8148541,0.1887371446295031,0.7877984,0.2287838620872333
102,0.81061006,0.19181081837621228,0.69496024,0.26921782051694804
103,0.806366,0.18800620750106614,0.795756,0.2796338709263966
104,0.80689657,0.19450441424188944,0.7161804,0.24713033668953796
105,0.8015915,0.1958492039606489,0.7188329,0.25214436007984753
106,0.8190981,0.1822594809634932,0.6816976,0.27653357566430653
107,0.83183026,0.17966921437403252,0.77453583,0.22620134569447617
108,0.8132626,0.1886915480011496,0.7453581,0.24047108636847858
109,0.81962866,0.18427890302806066,0.7427056,0.23720557743619228
110,0.82175064,0.18525414621007855,0.73740053,0.24354433987675042
111,0.8159151,0.18194575196710125,0.7241379,0.26598817726661417
112,0.8259947,0.18418527872397983,0.7771883,0.24685661751648474
113,0.8015915,0.1938882975485818,0.7533156,0.2500695722370312
114,0.8175066,0.18544635636539294,0.7082228,0.2639364579628254
115,0.81644565,0.19020896487194916,0.76657826,0.23936173191358304
116,0.8297082,0.17877300199249696,0.7798408,0.2351355411369225
117,0.8312997,0.17786809853438673,0.7612732,0.2437638589020433
118,0.8190981,0.18507859362610454,0.7055703,0.24274522811174393
119,0.8122016,0.18636863051817334,0.7692308,0.23548325844879808
120,0.8238727,0.17951201940404957,0.7612732,0.27260103564837884
121,0.8265252,0.1815903822152779,0.7506631,0.24121515941003274
122,0.8153846,0.1828851289276419,0.7692308,0.2414475530385971
123,0.83342177,0.1793543030989581,0.7851459,0.25556912530085135
124,0.8143236,0.18424917480041242,0.7055703,0.26122635448801107
125,0.8281167,0.18253306725929525,0.6923077,0.265386420077291
126,0.8233422,0.17995449975132943,0.76392573,0.24886497469811603
127,0.8328912,0.18277081009642832,0.73740053,0.23555248333462353
128,0.82440317,0.17701177540524252,0.77453583,0.24892362181482644
129,0.82440317,0.1818117899113688,0.76657826,0.25148429169223224
130,0.8328912,0.17395242247088202,0.7427056,0.23937630011089917
131,0.8312997,0.1790126182652753,0.72944295,0.2708056720680204
132,0.82281166,0.1769208072845278,0.7161804,0.2727120916905074
133,0.83076924,0.1755875453352928,0.7188329,0.2596959875061594
134,0.82758623,0.17289068560148108,0.7506631,0.23925197458472744
135,0.82758623,0.17618133402590094,0.77453583,0.28600944090506125
136,0.8366048,0.1749726130530752,0.79045093,0.22298784142938152
137,0.82917774,0.17786301919098557,0.7718833,0.24207809644526448
138,0.8403183,0.1696487752014193,0.7798408,0.23226066498920836
139,0.81962866,0.17779193055526962,0.7241379,0.2537667574039821
140,0.8281167,0.17564165843971843,0.74005306,0.2715895765557371
141,0.8297082,0.17464683559434166,0.68700266,0.26851411163806915
142,0.8403183,0.17353096301185675,0.69496024,0.2852959807576804
143,0.8350133,0.1765115886541276,0.67374,0.28407137275769795
144,0.81962866,0.1827970554602557,0.77453583,0.2612966851427637
145,0.8270557,0.17578989429206685,0.74005306,0.2391008111680376
146,0.83342177,0.17177432873125734,0.75596815,0.24035093291052456
147,0.8387268,0.16924184748324855,0.6976127,0.2945680754451916
148,0.8286472,0.17553400633663968,0.7612732,0.2475082548014049
149,0.83713526,0.17293206180991796,0.78249335,0.22425814152791582
150,0.8408488,0.1669499070479952,0.71087533,0.2672133420048089
151,0.8297082,0.17110001932958077,0.7718833,0.2508154398408429
152,0.8366048,0.16989309482019524,0.7267904,0.2587260778607993
153,0.8413793,0.16417582083878846,0.7877984,0.23954683824859815
154,0.8519894,0.1639132999140641,0.7692308,0.23673803950178213
155,0.8360743,0.16768952325500291,0.79045093,0.2510010746532473
156,0.83236074,0.1745241435437367,0.7453581,0.24542387202382088
157,0.8440318,0.1665229796849448,0.7427056,0.24509323670946317
158,0.83554375,0.16782801138429806,0.76392573,0.2573492523154308
159,0.8397878,0.16716173442787138,0.7188329,0.27470952709173335
160,0.83713526,0.17064463157078316,0.7692308,0.2609500481650747
161,0.83183026,0.1720859392192857,0.68435013,0.3142030010449475
162,0.8312997,0.17479670700328104,0.7002652,0.27302726306791963
163,0.8381963,0.1640406965952495,0.78249335,0.24731339103189007
164,0.8381963,0.16878465890627484,0.7241379,0.2583963241556595
165,0.8488064,0.16433926593383838,0.76392573,0.25427371751645517
166,0.8419098,0.17038963532139514,0.76392573,0.27053966874192503
167,0.8419098,0.1616962023850145,0.7612732,0.2471424249996399
168,0.8381963,0.16525360675978248,0.77453583,0.2295229630223636
169,0.84668434,0.16293883064183695,0.7427056,0.2570115042657688
170,0.8403183,0.16723343115942232,0.7771883,0.23872756816703697
171,0.8376658,0.16414324443401962,0.7692308,0.24554331908965932
172,0.84774536,0.16603736343054937,0.7188329,0.2515292198493563
173,0.8514589,0.15941917148643525,0.7692308,0.2552440783073162
174,0.8312997,0.1717074791419095,0.7241379,0.2856736396407259
175,0.8503979,0.1557892144754015,0.7188329,0.27678171442500477
176,0.8488064,0.1568746975783644,0.77453583,0.2397286936897656
177,0.84933686,0.15651059952275506,0.77453583,0.25375651722324305
178,0.8413793,0.16710506547884693,0.7161804,0.2995083994906524
179,0.8498674,0.15743065133433917,0.76657826,0.24707669430765614
180,0.8594164,0.16049667298793793,0.7612732,0.2588152379311364
181,0.8435013,0.1644253708422184,0.7612732,0.26475707916864033
182,0.866313,0.15065895825110634,0.7851459,0.2394347856270856
183,0.85835546,0.15445497511275882,0.7453581,0.25436808451496323
184,0.84297085,0.16083042960742425,0.76657826,0.3021009972897069
185,0.8472149,0.16064963024751894,0.7612732,0.24768430842407818
186,0.84615386,0.1591713048517704,0.80106103,0.29084993230885475
187,0.8551724,0.15537276065041278,0.78249335,0.2507717414148923
188,0.84933686,0.15660896129135427,0.77453583,0.2739357889212411
189,0.8610079,0.15183051321013222,0.7771883,0.24937855298149175
190,0.8594164,0.1541142662537509,0.75596815,0.25523648513802166
191,0.84615386,0.16080116922485418,0.7267904,0.2788204753707195
192,0.8498674,0.16226240763890332,0.7851459,0.24553576856851578
193,0.8514589,0.15805914895287876,0.7851459,0.2300440096135797
194,0.85092837,0.14947026991124812,0.7612732,0.24811335087850175
195,0.8551724,0.1559731729585549,0.76392573,0.24994930213895336
196,0.84774536,0.15608813498040724,0.7771883,0.2431746379568659
197,0.8551724,0.15176578634257976,0.73740053,0.273264240088134
198,0.8578249,0.15216034130546555,0.7798408,0.2886654179671715
199,0.8344827,0.16307596810932817,0.7798408,0.25397882893167695
0,0.5681698,0.32517542869880284,0.6366048,0.32656983877050466
1,0.5962865,0.32110292603229657,0.59416443,0.3207187447054633
2,0.5729443,0.3169946575986928,0.403183,0.3433660207123592
3,0.5893899,0.3136312204188314,0.4376658,0.33751127534899217
4,0.5909814,0.3096973090336241,0.64721483,0.3070952594280243
5,0.61803716,0.30520076299535814,0.4907162,0.32135704776336405
6,0.6175066,0.2997029247982749,0.66843504,0.284212173572902
7,0.6259947,0.29956794658611563,0.62068963,0.29826007012663214
8,0.6286472,0.2936722777013121,0.64190984,0.34421493267190867
9,0.63448274,0.2884172462183854,0.6896552,0.2915549663634136
10,0.64190984,0.2844886356386645,0.66313,0.2845920904957015
11,0.6530504,0.28094211302954575,0.6923077,0.2759599870648877
12,0.65782493,0.27594747029501815,0.5835544,0.28237292273291226
13,0.66206896,0.27352904163557906,0.7188329,0.2975694115819602
14,0.67374,0.27157745196901517,0.7161804,0.2700436464671431
15,0.68700266,0.2682174729889837,0.6790451,0.2684025106758907
16,0.6822281,0.26403441932694666,0.6790451,0.2702172876432024
17,0.68435013,0.2635626877176351,0.7002652,0.2605139032520097
18,0.6806366,0.26126228560661446,0.66047746,0.26658465533420955
19,0.69814324,0.2574734201719021,0.66047746,0.2666392136236717
20,0.6960212,0.2564471746313161,0.73740053,0.2566682218477644
21,0.7161804,0.25203479240680565,0.71087533,0.2542095112389532
22,0.68859416,0.25506260991096497,0.7267904,0.24763605358271762
23,0.71034485,0.24922082023373965,0.7161804,0.247121619253323
24,0.7198939,0.2500081085953219,0.72944295,0.2490277701410754
25,0.71352786,0.2460591968791238,0.7453581,0.28023438412567664
26,0.7188329,0.24460492442394124,0.6551724,0.26979229881845673
27,0.728382,0.24043812340703505,0.65782493,0.26681065148320693
28,0.7363395,0.2376772478222847,0.76392573,0.2414870272422659
29,0.73899204,0.2366638861853501,0.7161804,0.24533670678220945
30,0.7363395,0.2356929447116523,0.72148544,0.25667006445342094
31,0.73687005,0.23217027475093974,0.7320955,0.24635107712499027
32,0.73687005,0.2308656750054195,0.71087533,0.2494214192546647
33,0.7464191,0.2305330721468761,0.7267904,0.23142517948972768
34,0.73740053,0.23175165170225603,0.76392573,0.23958291935509649
35,0.74482757,0.23126679807901382,0.7506631,0.2390418664134782
36,0.75278515,0.23247922473940355,0.7427056,0.241853767941738
37,0.7591512,0.22231667689208326,0.6710875,0.2856967110058357
38,0.75278515,0.2279274671755988,0.76657826,0.248500630773347
39,0.76551723,0.2208925343793014,0.7692308,0.2259811908006668
40,0.7506631,0.22476354539394378,0.65782493,0.2815430200305478
41,0.7501326,0.22669755518436432,0.7771883,0.22998357076069403
42,0.76551723,0.21722310550253968,0.7877984,0.22630209604213977
43,0.7750663,0.21483594790614885,0.76392573,0.2752395313361595
44,0.7692308,0.21589092232030013,0.76392573,0.23467206492506223
45,0.76339525,0.21699249991055192,0.7692308,0.24175987572505556
46,0.76657826,0.22098546274777117,0.74005306,0.23806528592931814
47,0.7734748,0.20978566279699062,0.68435013,0.2666026084073659
48,0.7766578,0.21329947972092136,0.7082228,0.2558772908202533
49,0.76657826,0.2130760087021466,0.79045093,0.22379543966260448
50,0.77771884,0.21299934536218643,0.67374,0.2593439149445501
51,0.7814324,0.20361050464983643,0.7771883,0.2176717008496153
52,0.7872679,0.20839709572750947,0.8037135,0.21930900473019171
53,0.7867374,0.20577003930149407,0.74005306,0.23771179878506168
54,0.7872679,0.20872590552116263,0.7586207,0.2232673150198213
55,0.7883289,0.19937608175236604,0.7453581,0.23033893159751234
56,0.7771883,0.2069877667673703,0.7320955,0.2342936435136302
57,0.79469496,0.20146413450611048,0.79045093,0.2350383133723818
58,0.79045093,0.20097882182433688,0.7612732,0.2351724806016889
59,0.79522544,0.19902151802490498,0.7692308,0.22467269953982583
60,0.7883289,0.20718467733983337,0.79045093,0.24649340941988188
61,0.80530506,0.19377491618024892,0.78249335,0.22248190384486627
62,0.7909814,0.20499639182255186,0.7718833,0.2393911820033501
63,0.7994695,0.20020488824309973,0.7984085,0.22855200387280564
64,0.80901855,0.19389404597981222,0.7055703,0.24758574495027805
65,0.79310346,0.20018105840888517,0.78249335,0.2277816724160622
66,0.7909814,0.19826692319635686,0.75596815,0.24020207108094774
67,0.8111406,0.19359262457181667,0.7427056,0.22538117550570388
68,0.7893899,0.19891719216930456,0.74801064,0.24584183353802253
69,0.7994695,0.20010482432513402,0.7984085,0.20550364975271554
70,0.78992045,0.19707887141868985,0.7718833,0.23392458003142785
71,0.80689657,0.18721093597083255,0.74801064,0.22697334042910872
72,0.802122,0.1956198965167177,0.79045093,0.2234620341453059
73,0.8,0.19152422018092255,0.76392573,0.2768739605772084
74,0.803183,0.19287946440022566,0.7533156,0.24939977095044893
75,0.8127321,0.18815241116901923,0.6657825,0.29185631203240364
